date,state,pred
2020-08-21T13:36:15Z,Rhode Island,0.96
2020-08-21T13:36:15Z,South Carolina,0.13
2020-08-21T13:36:15Z,South Dakota,0.06
2020-08-21T13:36:15Z,Tennessee,0.07
2020-08-21T13:36:15Z,Texas,0.28
2020-08-21T13:36:15Z,Utah,0.08
2020-08-21T13:36:15Z,Vermont,0.97
2020-08-21T13:36:15Z,Virginia,0.9
2020-08-21T13:36:15Z,Washington,0.94
2020-08-21T13:36:15Z,West Virginia,0.06
2020-08-21T13:36:15Z,Wisconsin,0.67
2020-08-21T13:36:15Z,Wyoming,0.05
2020-08-21T12:30:34Z,Alabama,0.05
2020-08-21T12:30:34Z,Alaska,0.15
2020-08-21T12:30:34Z,Arizona,0.58
2020-08-21T12:30:34Z,Arkansas,0.08
2020-08-21T12:30:34Z,California,0.95
2020-08-21T12:30:34Z,Colorado,0.9
2020-08-21T12:30:34Z,Connecticut,0.94
2020-08-21T12:30:34Z,DC,0.98
2020-08-21T12:30:34Z,Delaware,0.96
2020-08-21T12:30:34Z,Florida,0.56
2020-08-21T12:30:34Z,Georgia,0.36
2020-08-21T12:30:34Z,Hawaii,0.98
2020-08-21T12:30:34Z,Idaho,0.06
2020-08-21T12:30:34Z,Illinois,0.95
2020-08-21T12:30:34Z,Indiana,0.1
2020-08-21T12:30:34Z,Iowa,0.3
2020-08-21T12:30:34Z,Kansas,0.09
2020-08-21T12:30:34Z,Kentucky,0.07
2020-08-21T12:30:34Z,Louisiana,0.07
2020-08-21T12:30:34Z,ME-01,0.94
2020-08-21T12:30:34Z,ME-02,0.36
2020-08-21T12:30:34Z,Maine,0.83
2020-08-21T12:30:34Z,Maryland,0.96
2020-08-21T12:30:34Z,Massachusetts,0.96
2020-08-21T12:30:34Z,Michigan,0.75
2020-08-21T12:30:34Z,Minnesota,0.73
2020-08-21T12:30:34Z,Mississippi,0.06
2020-08-21T12:30:34Z,Missouri,0.12
2020-08-21T12:30:34Z,Montana,0.13
2020-08-21T12:30:34Z,NE-01,0.07
2020-08-21T12:30:34Z,NE-02,0.65
2020-08-21T12:30:34Z,NE-03,0.03
2020-08-21T12:30:34Z,Nebraska,0.07
2020-08-21T12:30:34Z,Nevada,0.82
2020-08-21T12:30:34Z,New Hampshire,0.75
2020-08-21T12:30:34Z,New Jersey,0.94
2020-08-21T12:30:34Z,New Mexico,0.89
2020-08-21T12:30:34Z,New York,0.95
2020-08-21T12:30:34Z,North Carolina,0.49
2020-08-21T12:30:34Z,North Dakota,0.06
2020-08-21T12:30:34Z,Ohio,0.39
2020-08-21T12:30:34Z,Oklahoma,0.06
2020-08-21T12:30:34Z,Oregon,0.93
2020-08-21T12:30:34Z,Pennsylvania,0.69
2020-08-21T12:30:34Z,Rhode Island,0.96
2020-08-21T12:30:34Z,South Carolina,0.13
2020-08-21T12:30:34Z,South Dakota,0.06
2020-08-21T12:30:34Z,Tennessee,0.07
2020-08-21T12:30:34Z,Texas,0.27
2020-08-21T12:30:34Z,Utah,0.08
2020-08-21T12:30:34Z,Vermont,0.97
2020-08-21T12:30:34Z,Virginia,0.88
2020-08-21T12:30:34Z,Washington,0.94
2020-08-21T12:30:34Z,West Virginia,0.06
2020-08-21T12:30:34Z,Wisconsin,0.67
2020-08-21T12:30:34Z,Wyoming,0.05
2020-08-20T14:03:26Z,Alabama,0.06
2020-08-20T14:03:26Z,Alaska,0.14
2020-08-20T14:03:26Z,Arizona,0.57
2020-08-20T14:03:26Z,Arkansas,0.08
2020-08-20T14:03:26Z,California,0.95
2020-08-20T14:03:26Z,Colorado,0.9
2020-08-20T14:03:26Z,Connecticut,0.94
2020-08-20T14:03:26Z,DC,0.98
2020-08-20T14:03:26Z,Delaware,0.96
2020-08-20T14:03:26Z,Florida,0.56
2020-08-20T14:03:26Z,Georgia,0.37
2020-08-20T14:03:26Z,Hawaii,0.98
2020-08-20T14:03:26Z,Idaho,0.06
2020-08-20T14:03:26Z,Illinois,0.95
2020-08-20T14:03:26Z,Indiana,0.11
2020-08-20T14:03:26Z,Iowa,0.3
2020-08-20T14:03:26Z,Kansas,0.09
2020-08-20T14:03:26Z,Kentucky,0.07
2020-08-20T14:03:26Z,Louisiana,0.07
2020-08-20T14:03:26Z,ME-01,0.94
2020-08-20T14:03:26Z,ME-02,0.36
2020-08-20T14:03:26Z,Maine,0.83
2020-08-20T14:03:26Z,Maryland,0.97
2020-08-20T14:03:26Z,Massachusetts,0.96
2020-08-20T14:03:26Z,Michigan,0.74
2020-08-20T14:03:26Z,Minnesota,0.75
2020-08-20T14:03:26Z,Mississippi,0.07
2020-08-20T14:03:26Z,Missouri,0.12
2020-08-20T14:03:26Z,Montana,0.13
2020-08-20T14:03:26Z,NE-01,0.07
2020-08-20T14:03:26Z,NE-02,0.68
2020-08-20T14:03:26Z,NE-03,0.03
2020-08-20T14:03:26Z,Nebraska,0.07
2020-08-20T14:03:26Z,Nevada,0.82
2020-08-20T14:03:26Z,New Hampshire,0.76
2020-08-20T14:03:26Z,New Jersey,0.94
2020-08-20T14:03:26Z,New Mexico,0.89
2020-08-20T14:03:26Z,New York,0.95
2020-08-20T14:03:26Z,North Carolina,0.49
2020-08-20T14:03:26Z,North Dakota,0.06
2020-08-20T14:03:26Z,Ohio,0.39
2020-08-20T14:03:26Z,Oklahoma,0.06
2020-08-20T14:03:26Z,Oregon,0.92
2020-08-20T14:03:26Z,Pennsylvania,0.68
2020-08-20T14:03:26Z,Rhode Island,0.96
2020-08-20T14:03:26Z,South Carolina,0.13
2020-08-20T14:03:26Z,South Dakota,0.06
2020-08-20T14:03:26Z,Tennessee,0.07
2020-08-20T14:03:26Z,Texas,0.27
2020-08-20T14:03:26Z,Utah,0.08
2020-08-20T14:03:26Z,Vermont,0.97
2020-08-20T14:03:26Z,Virginia,0.88
2020-08-20T14:03:26Z,Washington,0.94
2020-08-20T14:03:26Z,West Virginia,0.06
2020-08-20T14:03:26Z,Wisconsin,0.66
2020-08-20T14:03:26Z,Wyoming,0.05
2020-08-20T14:02:35Z,Alabama,0.06
2020-08-20T14:02:35Z,Alaska,0.15
2020-08-20T14:02:35Z,Arizona,0.56
2020-08-20T14:02:35Z,Arkansas,0.08
2020-08-20T14:02:35Z,California,0.95
2020-08-20T14:02:35Z,Colorado,0.89
2020-08-20T14:02:35Z,Connecticut,0.94
2020-08-20T14:02:35Z,DC,0.98
2020-08-20T14:02:35Z,Delaware,0.96
2020-08-20T14:02:35Z,Florida,0.55
2020-08-20T14:02:35Z,Georgia,0.37
2020-08-20T14:02:35Z,Hawaii,0.98
2020-08-20T14:02:35Z,Idaho,0.07
2020-08-20T14:02:35Z,Illinois,0.95
2020-08-20T14:02:35Z,Indiana,0.11
2020-08-20T14:02:35Z,Iowa,0.3
2020-08-20T14:02:35Z,Kansas,0.09
2020-08-20T14:02:35Z,Kentucky,0.07
2020-08-20T14:02:35Z,Louisiana,0.07
2020-08-20T14:02:35Z,ME-01,0.94
2020-08-20T14:02:35Z,ME-02,0.36
2020-08-20T14:02:35Z,Maine,0.82
2020-08-20T14:02:35Z,Maryland,0.97
2020-08-20T14:02:35Z,Massachusetts,0.96
2020-08-20T14:02:35Z,Michigan,0.74
2020-08-20T14:02:35Z,Minnesota,0.75
2020-08-20T14:02:35Z,Mississippi,0.08
2020-08-20T14:02:35Z,Missouri,0.12
2020-08-20T14:02:35Z,Montana,0.13
2020-08-20T14:02:35Z,NE-01,0.07
2020-08-20T14:02:35Z,NE-02,0.68
2020-08-20T14:02:35Z,NE-03,0.03
2020-08-20T14:02:35Z,Nebraska,0.07
2020-08-20T14:02:35Z,Nevada,0.81
2020-08-20T14:02:35Z,New Hampshire,0.74
2020-08-20T14:02:35Z,New Jersey,0.94
2020-08-20T14:02:35Z,New Mexico,0.88
2020-08-20T14:02:35Z,New York,0.94
2020-08-20T14:02:35Z,North Carolina,0.49
2020-08-20T14:02:35Z,North Dakota,0.07
2020-08-20T14:02:35Z,Ohio,0.39
2020-08-20T14:02:35Z,Oklahoma,0.06
2020-08-20T14:02:35Z,Oregon,0.92
2020-08-20T14:02:35Z,Pennsylvania,0.67
2020-08-20T14:02:35Z,Rhode Island,0.96
2020-08-20T14:02:35Z,South Carolina,0.12
2020-08-20T14:02:35Z,South Dakota,0.07
2020-08-20T14:02:35Z,Tennessee,0.07
2020-08-20T14:02:35Z,Texas,0.26
2020-08-20T14:02:35Z,Utah,0.09
2020-08-20T14:02:35Z,Vermont,0.97
2020-08-20T14:02:35Z,Virginia,0.87
2020-08-20T14:02:35Z,Washington,0.94
2020-08-20T14:02:35Z,West Virginia,0.06
2020-08-20T14:02:35Z,Wisconsin,0.66
2020-08-20T14:02:35Z,Wyoming,0.05
2020-08-19T14:29:00Z,Alabama,0.06
2020-08-19T14:29:00Z,Alaska,0.15
2020-08-19T14:29:00Z,Arizona,0.56
2020-08-19T14:29:00Z,Arkansas,0.08
2020-08-19T14:29:00Z,California,0.95
2020-08-19T14:29:00Z,Colorado,0.89
2020-08-19T14:29:00Z,Connecticut,0.94
2020-08-19T14:29:00Z,DC,0.98
2020-08-19T14:29:00Z,Delaware,0.96
2020-08-19T14:29:00Z,Florida,0.54
2020-08-19T14:29:00Z,Georgia,0.37
2020-08-19T14:29:00Z,Hawaii,0.98
2020-08-19T14:29:00Z,Idaho,0.06
2020-08-19T14:29:00Z,Illinois,0.95
2020-08-19T14:29:00Z,Indiana,0.12
2020-08-19T14:29:00Z,Iowa,0.3
2020-08-19T14:29:00Z,Kansas,0.09
2020-08-19T14:29:00Z,Kentucky,0.08
2020-08-19T14:29:00Z,Louisiana,0.07
2020-08-19T14:29:00Z,ME-01,0.94
2020-08-19T14:29:00Z,ME-02,0.36
2020-08-19T14:29:00Z,Maine,0.81
2020-08-19T14:29:00Z,Maryland,0.97
2020-08-19T14:29:00Z,Massachusetts,0.96
2020-08-19T14:29:00Z,Michigan,0.73
2020-08-19T14:29:00Z,Minnesota,0.74
2020-08-19T14:29:00Z,Mississippi,0.09
2020-08-19T14:29:00Z,Missouri,0.12
2020-08-19T14:29:00Z,Montana,0.14
2020-08-19T14:29:00Z,NE-01,0.08
2020-08-19T14:29:00Z,NE-02,0.68
2020-08-19T14:29:00Z,NE-03,0.03
2020-08-19T14:29:00Z,Nebraska,0.07
2020-08-19T14:29:00Z,Nevada,0.81
2020-08-19T14:29:00Z,New Hampshire,0.74
2020-08-19T14:29:00Z,New Jersey,0.94
2020-08-19T14:29:00Z,New Mexico,0.87
2020-08-19T14:29:00Z,New York,0.94
2020-08-19T14:29:00Z,North Carolina,0.5
2020-08-19T14:29:00Z,North Dakota,0.07
2020-08-19T14:29:00Z,Ohio,0.38
2020-08-19T14:29:00Z,Oklahoma,0.06
2020-08-19T14:29:00Z,Oregon,0.92
2020-08-19T14:29:00Z,Pennsylvania,0.67
2020-08-19T14:29:00Z,Rhode Island,0.96
2020-08-19T14:29:00Z,South Carolina,0.14
2020-08-19T14:29:00Z,South Dakota,0.08
2020-08-19T14:29:00Z,Tennessee,0.07
2020-08-19T14:29:00Z,Texas,0.26
2020-08-19T14:29:00Z,Utah,0.09
2020-08-19T14:29:00Z,Vermont,0.97
2020-08-19T14:29:00Z,Virginia,0.87
2020-08-19T14:29:00Z,Washington,0.94
2020-08-19T14:29:00Z,West Virginia,0.06
2020-08-19T14:29:00Z,Wisconsin,0.66
2020-08-19T14:29:00Z,Wyoming,0.05
2020-08-18T13:19:46Z,Alabama,0.06
2020-08-18T13:19:46Z,Alaska,0.16
2020-08-18T13:19:46Z,Arizona,0.57
2020-08-18T13:19:46Z,Arkansas,0.08
2020-08-18T13:19:46Z,California,0.95
2020-08-18T13:19:46Z,Colorado,0.88
2020-08-18T13:19:46Z,Connecticut,0.94
2020-08-18T13:19:46Z,DC,0.98
2020-08-18T13:19:46Z,Delaware,0.96
2020-08-18T13:19:46Z,Florida,0.54
2020-08-18T13:19:46Z,Georgia,0.36
2020-08-18T13:19:46Z,Hawaii,0.98
2020-08-18T13:19:46Z,Idaho,0.07
2020-08-18T13:19:46Z,Illinois,0.95
2020-08-18T13:19:46Z,Indiana,0.12
2020-08-18T13:19:46Z,Iowa,0.32
2020-08-18T13:19:46Z,Kansas,0.09
2020-08-18T13:19:46Z,Kentucky,0.08
2020-08-18T13:19:46Z,Louisiana,0.07
2020-08-18T13:19:46Z,ME-01,0.95
2020-08-18T13:19:46Z,ME-02,0.37
2020-08-18T13:19:46Z,Maine,0.82
2020-08-18T13:19:46Z,Maryland,0.97
2020-08-18T13:19:46Z,Massachusetts,0.96
2020-08-18T13:19:46Z,Michigan,0.73
2020-08-18T13:19:46Z,Minnesota,0.74
2020-08-18T13:19:46Z,Mississippi,0.09
2020-08-18T13:19:46Z,Missouri,0.12
2020-08-18T13:19:46Z,Montana,0.13
2020-08-18T13:19:46Z,NE-01,0.07
2020-08-18T13:19:46Z,NE-02,0.67
2020-08-18T13:19:46Z,NE-03,0.03
2020-08-18T13:19:46Z,Nebraska,0.07
2020-08-18T13:19:46Z,Nevada,0.81
2020-08-18T13:19:46Z,New Hampshire,0.74
2020-08-18T13:19:46Z,New Jersey,0.94
2020-08-18T13:19:46Z,New Mexico,0.87
2020-08-18T13:19:46Z,New York,0.93
2020-08-18T13:19:46Z,North Carolina,0.49
2020-08-18T13:19:46Z,North Dakota,0.07
2020-08-18T13:19:46Z,Ohio,0.38
2020-08-18T13:19:46Z,Oklahoma,0.06
2020-08-18T13:19:46Z,Oregon,0.91
2020-08-18T13:19:46Z,Pennsylvania,0.66
2020-08-18T13:19:46Z,Rhode Island,0.96
2020-08-18T13:19:46Z,South Carolina,0.13
2020-08-18T13:19:46Z,South Dakota,0.08
2020-08-18T13:19:46Z,Tennessee,0.08
2020-08-18T13:19:46Z,Texas,0.27
2020-08-18T13:19:46Z,Utah,0.1
2020-08-18T13:19:46Z,Vermont,0.97
2020-08-18T13:19:46Z,Virginia,0.87
2020-08-18T13:19:46Z,Washington,0.94
2020-08-18T13:19:46Z,West Virginia,0.06
2020-08-18T13:19:46Z,Wisconsin,0.65
2020-08-18T13:19:46Z,Wyoming,0.05
2020-08-17T14:45:37Z,Alabama,0.06
2020-08-17T14:45:37Z,Alaska,0.19
2020-08-17T14:45:37Z,Arizona,0.59
2020-08-17T14:45:37Z,Arkansas,0.08
2020-08-17T14:45:37Z,California,0.95
2020-08-17T14:45:37Z,Colorado,0.89
2020-08-17T14:45:37Z,Connecticut,0.94
2020-08-17T14:45:37Z,DC,0.98
2020-08-17T14:45:37Z,Delaware,0.96
2020-08-17T14:45:37Z,Florida,0.55
2020-08-17T14:45:37Z,Georgia,0.38
2020-08-17T14:45:37Z,Hawaii,0.98
2020-08-17T14:45:37Z,Idaho,0.07
2020-08-17T14:45:37Z,Illinois,0.95
2020-08-17T14:45:37Z,Indiana,0.12
2020-08-17T14:45:37Z,Iowa,0.33
2020-08-17T14:45:37Z,Kansas,0.1
2020-08-17T14:45:37Z,Kentucky,0.08
2020-08-17T14:45:37Z,Louisiana,0.08
2020-08-17T14:45:37Z,ME-01,0.95
2020-08-17T14:45:37Z,ME-02,0.39
2020-08-17T14:45:37Z,Maine,0.83
2020-08-17T14:45:37Z,Maryland,0.97
2020-08-17T14:45:37Z,Massachusetts,0.96
2020-08-17T14:45:37Z,Michigan,0.74
2020-08-17T14:45:37Z,Minnesota,0.75
2020-08-17T14:45:37Z,Mississippi,0.09
2020-08-17T14:45:37Z,Missouri,0.13
2020-08-17T14:45:37Z,Montana,0.14
2020-08-17T14:45:37Z,NE-01,0.06
2020-08-17T14:45:37Z,NE-02,0.69
2020-08-17T14:45:37Z,NE-03,0.03
2020-08-17T14:45:37Z,Nebraska,0.08
2020-08-17T14:45:37Z,Nevada,0.83
2020-08-17T14:45:37Z,New Hampshire,0.75
2020-08-17T14:45:37Z,New Jersey,0.94
2020-08-17T14:45:37Z,New Mexico,0.87
2020-08-17T14:45:37Z,New York,0.94
2020-08-17T14:45:37Z,North Carolina,0.5
2020-08-17T14:45:37Z,North Dakota,0.06
2020-08-17T14:45:37Z,Ohio,0.39
2020-08-17T14:45:37Z,Oklahoma,0.06
2020-08-17T14:45:37Z,Oregon,0.92
2020-08-17T14:45:37Z,Pennsylvania,0.69
2020-08-17T14:45:37Z,Rhode Island,0.96
2020-08-17T14:45:37Z,South Carolina,0.14
2020-08-17T14:45:37Z,South Dakota,0.08
2020-08-17T14:45:37Z,Tennessee,0.08
2020-08-17T14:45:37Z,Texas,0.28
2020-08-17T14:45:37Z,Utah,0.1
2020-08-17T14:45:37Z,Vermont,0.97
2020-08-17T14:45:37Z,Virginia,0.88
2020-08-17T14:45:37Z,Washington,0.94
2020-08-17T14:45:37Z,West Virginia,0.06
2020-08-17T14:45:37Z,Wisconsin,0.67
2020-08-17T14:45:37Z,Wyoming,0.05
2020-08-17T03:16:03Z,Alabama,0.06
2020-08-17T03:16:03Z,Alaska,0.19
2020-08-17T03:16:03Z,Arizona,0.59
2020-08-17T03:16:03Z,Arkansas,0.08
2020-08-17T03:16:03Z,California,0.95
2020-08-17T03:16:03Z,Colorado,0.89
2020-08-17T03:16:03Z,Connecticut,0.94
2020-08-17T03:16:03Z,DC,0.98
2020-08-17T03:16:03Z,Delaware,0.96
2020-08-17T03:16:03Z,Florida,0.56
2020-08-17T03:16:03Z,Georgia,0.37
2020-08-17T03:16:03Z,Hawaii,0.98
2020-08-17T03:16:03Z,Idaho,0.07
2020-08-17T03:16:03Z,Illinois,0.95
2020-08-17T03:16:03Z,Indiana,0.12
2020-08-17T03:16:03Z,Iowa,0.33
2020-08-17T03:16:03Z,Kansas,0.1
2020-08-17T03:16:03Z,Kentucky,0.08
2020-08-17T03:16:03Z,Louisiana,0.08
2020-08-17T03:16:03Z,ME-01,0.95
2020-08-17T03:16:03Z,ME-02,0.38
2020-08-17T03:16:03Z,Maine,0.83
2020-08-17T03:16:03Z,Maryland,0.97
2020-08-17T03:16:03Z,Massachusetts,0.96
2020-08-17T03:16:03Z,Michigan,0.74
2020-08-17T03:16:03Z,Minnesota,0.77
2020-08-17T03:16:03Z,Mississippi,0.09
2020-08-17T03:16:03Z,Missouri,0.13
2020-08-17T03:16:03Z,Montana,0.13
2020-08-17T03:16:03Z,NE-01,0.06
2020-08-17T03:16:03Z,NE-02,0.7
2020-08-17T03:16:03Z,NE-03,0.03
2020-08-17T03:16:03Z,Nebraska,0.08
2020-08-17T03:16:03Z,Nevada,0.83
2020-08-17T03:16:03Z,New Hampshire,0.76
2020-08-17T03:16:03Z,New Jersey,0.94
2020-08-17T03:16:03Z,New Mexico,0.87
2020-08-17T03:16:03Z,New York,0.94
2020-08-17T03:16:03Z,North Carolina,0.51
2020-08-17T03:16:03Z,North Dakota,0.06
2020-08-17T03:16:03Z,Ohio,0.4
2020-08-17T03:16:03Z,Oklahoma,0.06
2020-08-17T03:16:03Z,Oregon,0.92
2020-08-17T03:16:03Z,Pennsylvania,0.69
2020-08-17T03:16:03Z,Rhode Island,0.96
2020-08-17T03:16:03Z,South Carolina,0.14
2020-08-17T03:16:03Z,South Dakota,0.08
2020-08-17T03:16:03Z,Tennessee,0.08
2020-08-17T03:16:03Z,Texas,0.3
2020-08-17T03:16:03Z,Utah,0.1
2020-08-17T03:16:03Z,Vermont,0.97
2020-08-17T03:16:03Z,Virginia,0.88
2020-08-17T03:16:03Z,Washington,0.94
2020-08-17T03:16:03Z,West Virginia,0.06
2020-08-17T03:16:03Z,Wisconsin,0.67
2020-08-17T03:16:03Z,Wyoming,0.05
2020-08-16T12:40:43Z,Alabama,0.06
2020-08-16T12:40:43Z,Alaska,0.19
2020-08-16T12:40:43Z,Arizona,0.59
2020-08-16T12:40:43Z,Arkansas,0.08
2020-08-16T12:40:43Z,California,0.95
2020-08-16T12:40:43Z,Colorado,0.89
2020-08-16T12:40:43Z,Connecticut,0.94
2020-08-16T12:40:43Z,DC,0.98
2020-08-16T12:40:43Z,Delaware,0.96
2020-08-16T12:40:43Z,Florida,0.56
2020-08-16T12:40:43Z,Georgia,0.37
2020-08-16T12:40:43Z,Hawaii,0.98
2020-08-16T12:40:43Z,Idaho,0.07
2020-08-16T12:40:43Z,Illinois,0.95
2020-08-16T12:40:43Z,Indiana,0.12
2020-08-16T12:40:43Z,Iowa,0.33
2020-08-16T12:40:43Z,Kansas,0.1
2020-08-16T12:40:43Z,Kentucky,0.08
2020-08-16T12:40:43Z,Louisiana,0.08
2020-08-16T12:40:43Z,ME-01,0.95
2020-08-16T12:40:43Z,ME-02,0.39
2020-08-16T12:40:43Z,Maine,0.84
2020-08-16T12:40:43Z,Maryland,0.97
2020-08-16T12:40:43Z,Massachusetts,0.96
2020-08-16T12:40:43Z,Michigan,0.74
2020-08-16T12:40:43Z,Minnesota,0.77
2020-08-16T12:40:43Z,Mississippi,0.09
2020-08-16T12:40:43Z,Missouri,0.13
2020-08-16T12:40:43Z,Montana,0.14
2020-08-16T12:40:43Z,NE-01,0.06
2020-08-16T12:40:43Z,NE-02,0.68
2020-08-16T12:40:43Z,NE-03,0.03
2020-08-16T12:40:43Z,Nebraska,0.08
2020-08-16T12:40:43Z,Nevada,0.83
2020-08-16T12:40:43Z,New Hampshire,0.76
2020-08-16T12:40:43Z,New Jersey,0.94
2020-08-16T12:40:43Z,New Mexico,0.87
2020-08-16T12:40:43Z,New York,0.94
2020-08-16T12:40:43Z,North Carolina,0.51
2020-08-16T12:40:43Z,North Dakota,0.06
2020-08-16T12:40:43Z,Ohio,0.4
2020-08-16T12:40:43Z,Oklahoma,0.06
2020-08-16T12:40:43Z,Oregon,0.93
2020-08-16T12:40:43Z,Pennsylvania,0.69
2020-08-16T12:40:43Z,Rhode Island,0.96
2020-08-16T12:40:43Z,South Carolina,0.15
2020-08-16T12:40:43Z,South Dakota,0.08
2020-08-16T12:40:43Z,Tennessee,0.08
2020-08-16T12:40:43Z,Texas,0.3
2020-08-16T12:40:43Z,Utah,0.09
2020-08-16T12:40:43Z,Vermont,0.97
2020-08-16T12:40:43Z,Virginia,0.88
2020-08-16T12:40:43Z,Washington,0.94
2020-08-16T12:40:43Z,West Virginia,0.06
2020-08-16T12:40:43Z,Wisconsin,0.68
2020-08-16T12:40:43Z,Wyoming,0.06
2020-08-15T17:15:02Z,Alabama,0.06
2020-08-15T17:15:02Z,Alaska,0.19
2020-08-15T17:15:02Z,Arizona,0.59
2020-08-15T17:15:02Z,Arkansas,0.08
2020-08-15T17:15:02Z,California,0.95
2020-08-15T17:15:02Z,Colorado,0.89
2020-08-15T17:15:02Z,Connecticut,0.94
2020-08-15T17:15:02Z,DC,0.98
2020-08-15T17:15:02Z,Delaware,0.96
2020-08-15T17:15:02Z,Florida,0.57
2020-08-15T17:15:02Z,Georgia,0.37
2020-08-15T17:15:02Z,Hawaii,0.97
2020-08-15T17:15:02Z,Idaho,0.07
2020-08-15T17:15:02Z,Illinois,0.95
2020-08-15T17:15:02Z,Indiana,0.12
2020-08-15T17:15:02Z,Iowa,0.33
2020-08-15T17:15:02Z,Kansas,0.1
2020-08-15T17:15:02Z,Kentucky,0.08
2020-08-15T17:15:02Z,Louisiana,0.08
2020-08-15T17:15:02Z,ME-01,0.95
2020-08-15T17:15:02Z,ME-02,0.39
2020-08-15T17:15:02Z,Maine,0.85
2020-08-15T17:15:02Z,Maryland,0.97
2020-08-15T17:15:02Z,Massachusetts,0.96
2020-08-15T17:15:02Z,Michigan,0.74
2020-08-15T17:15:02Z,Minnesota,0.77
2020-08-15T17:15:02Z,Mississippi,0.09
2020-08-15T17:15:02Z,Missouri,0.13
2020-08-15T17:15:02Z,Montana,0.14
2020-08-15T17:15:02Z,NE-01,0.06
2020-08-15T17:15:02Z,NE-02,0.7
2020-08-15T17:15:02Z,NE-03,0.03
2020-08-15T17:15:02Z,Nebraska,0.08
2020-08-15T17:15:02Z,Nevada,0.83
2020-08-15T17:15:02Z,New Hampshire,0.76
2020-08-15T17:15:02Z,New Jersey,0.94
2020-08-15T17:15:02Z,New Mexico,0.87
2020-08-15T17:15:02Z,New York,0.94
2020-08-15T17:15:02Z,North Carolina,0.52
2020-08-15T17:15:02Z,North Dakota,0.07
2020-08-15T17:15:02Z,Ohio,0.4
2020-08-15T17:15:02Z,Oklahoma,0.06
2020-08-15T17:15:02Z,Oregon,0.93
2020-08-15T17:15:02Z,Pennsylvania,0.69
2020-08-15T17:15:02Z,Rhode Island,0.96
2020-08-15T17:15:02Z,South Carolina,0.15
2020-08-15T17:15:02Z,South Dakota,0.08
2020-08-15T17:15:02Z,Tennessee,0.08
2020-08-15T17:15:02Z,Texas,0.29
2020-08-15T17:15:02Z,Utah,0.1
2020-08-15T17:15:02Z,Vermont,0.97
2020-08-15T17:15:02Z,Virginia,0.88
2020-08-15T17:15:02Z,Washington,0.94
2020-08-15T17:15:02Z,West Virginia,0.06
2020-08-15T17:15:02Z,Wisconsin,0.68
2020-08-15T17:15:02Z,Wyoming,0.06
2020-08-14T22:37:33Z,Alabama,0.06
2020-08-14T22:37:33Z,Alaska,0.19
2020-08-14T22:37:33Z,Arizona,0.59
2020-08-14T22:37:33Z,Arkansas,0.08
2020-08-14T22:37:33Z,California,0.95
2020-08-14T22:37:33Z,Colorado,0.89
2020-08-14T22:37:33Z,Connecticut,0.94
2020-08-14T22:37:33Z,DC,0.98
2020-08-14T22:37:33Z,Delaware,0.96
2020-08-14T22:37:33Z,Florida,0.56
2020-08-14T22:37:33Z,Georgia,0.37
2020-08-14T22:37:33Z,Hawaii,0.97
2020-08-14T22:37:33Z,Idaho,0.07
2020-08-14T22:37:33Z,Illinois,0.95
2020-08-14T22:37:33Z,Indiana,0.13
2020-08-14T22:37:33Z,Iowa,0.33
2020-08-14T22:37:33Z,Kansas,0.11
2020-08-14T22:37:33Z,Kentucky,0.08
2020-08-14T22:37:33Z,Louisiana,0.08
2020-08-14T22:37:33Z,ME-01,0.95
2020-08-14T22:37:33Z,ME-02,0.39
2020-08-14T22:37:33Z,Maine,0.85
2020-08-14T22:37:33Z,Maryland,0.97
2020-08-14T22:37:33Z,Massachusetts,0.96
2020-08-14T22:37:33Z,Michigan,0.75
2020-08-14T22:37:33Z,Minnesota,0.77
2020-08-14T22:37:33Z,Mississippi,0.09
2020-08-14T22:37:33Z,Missouri,0.13
2020-08-14T22:37:33Z,Montana,0.14
2020-08-14T22:37:33Z,NE-01,0.06
2020-08-14T22:37:33Z,NE-02,0.7
2020-08-14T22:37:33Z,NE-03,0.03
2020-08-14T22:37:33Z,Nebraska,0.08
2020-08-14T22:37:33Z,Nevada,0.83
2020-08-14T22:37:33Z,New Hampshire,0.75
2020-08-14T22:37:33Z,New Jersey,0.94
2020-08-14T22:37:33Z,New Mexico,0.87
2020-08-14T22:37:33Z,New York,0.94
2020-08-14T22:37:33Z,North Carolina,0.53
2020-08-14T22:37:33Z,North Dakota,0.07
2020-08-14T22:37:33Z,Ohio,0.4
2020-08-14T22:37:33Z,Oklahoma,0.06
2020-08-14T22:37:33Z,Oregon,0.93
2020-08-14T22:37:33Z,Pennsylvania,0.69
2020-08-14T22:37:33Z,Rhode Island,0.96
2020-08-14T22:37:33Z,South Carolina,0.15
2020-08-14T22:37:33Z,South Dakota,0.07
2020-08-14T22:37:33Z,Tennessee,0.08
2020-08-14T22:37:33Z,Texas,0.31
2020-08-14T22:37:33Z,Utah,0.09
2020-08-14T22:37:33Z,Vermont,0.97
2020-08-14T22:37:33Z,Virginia,0.88
2020-08-14T22:37:33Z,Washington,0.94
2020-08-14T22:37:33Z,West Virginia,0.06
2020-08-14T22:37:33Z,Wisconsin,0.68
2020-08-14T22:37:33Z,Wyoming,0.06
2020-08-14T12:40:44Z,Alabama,0.06
2020-08-14T12:40:44Z,Alaska,0.19
2020-08-14T12:40:44Z,Arizona,0.59
