date,state,pred,voteshare
2020-09-22,texas,0.266625,0.482193305525
2020-09-22,utah,7.5e-05,0.38957679295000003
2020-09-22,virginia,0.964125,0.551881241575
2020-09-22,vermont,1.0,0.669375513525
2020-09-22,washington,0.999975,0.613417179675
2020-09-22,wisconsin,0.844675,0.52740285575
2020-09-22,west virginia,0.0,0.323792178875
2020-09-22,wyoming,0.0,0.2862406023
2020-09-21,alaska,0.07485,0.4564276951
2020-09-21,alabama,0.000225,0.398416250625
2020-09-21,arkansas,0.000225,0.39165510917499996
2020-09-21,arizona,0.6129,0.508091455925
2020-09-21,california,1.0,0.665982919175
2020-09-21,colorado,0.961875,0.550250635575
2020-09-21,connecticut,0.999925,0.606266993675
2020-09-21,District of Columbia,1.0,0.9513254682250001
2020-09-21,delaware,0.999775,0.5997058316
2020-09-21,florida,0.679175,0.512859270175
2020-09-21,georgia,0.397675,0.492755662975
2020-09-21,hawaii,1.0,0.6818893282999999
2020-09-21,iowa,0.311875,0.48611231945
2020-09-21,idaho,0.0,0.35634014707500006
2020-09-21,illinois,0.997875,0.5863858481
2020-09-21,indiana,0.000725,0.41367860079999996
2020-09-21,kansas,0.0036,0.4242419006
2020-09-21,kentucky,2.5e-05,0.38275421725000003
2020-09-21,louisiana,0.0085,0.4315066204
2020-09-21,massachusetts,1.0,0.66975110265
2020-09-21,maryland,1.0,0.654000206
2020-09-21,maine,0.98165,0.557519763475
2020-09-21,michigan,0.888925,0.5335179459
2020-09-21,minnesota,0.909425,0.53712710465
2020-09-21,missouri,0.026225,0.44554537380000003
2020-09-21,mississippi,0.01475,0.435822434125
2020-09-21,montana,0.0105,0.4364864257
2020-09-21,north carolina,0.52525,0.5017754196249999
2020-09-21,north dakota,0.0,0.3573581911
2020-09-21,nebraska,0.000225,0.4004630478
2020-09-21,new hampshire,0.869725,0.531657676175
2020-09-21,new jersey,0.999675,0.597404685975
2020-09-21,new mexico,0.986075,0.5653722959499999
2020-09-21,nevada,0.812225,0.525969707125
2020-09-21,new york,1.0,0.6381479854
2020-09-21,ohio,0.316825,0.486613780625
2020-09-21,oklahoma,0.0,0.35016811305
2020-09-21,oregon,0.997625,0.581544462075
2020-09-21,pennsylvania,0.81465,0.52450276565
2020-09-21,rhode island,0.9998,0.613697209975
2020-09-21,south carolina,0.053575,0.453976239775
2020-09-21,south dakota,7.5e-05,0.38600480307499996
2020-09-21,tennessee,0.00025,0.40130379752499995
2020-09-21,texas,0.264925,0.482170952475
2020-09-21,utah,2.5e-05,0.38946456302500004
2020-09-21,virginia,0.964675,0.55266821
2020-09-21,vermont,1.0,0.682046283075
2020-09-21,washington,0.99995,0.6164333081000001
2020-09-21,wisconsin,0.8515,0.528397110325
2020-09-21,west virginia,0.0,0.323627447575
2020-09-21,wyoming,0.0,0.286084240225
2020-09-20,alaska,0.08155,0.45737183782499996
2020-09-20,alabama,7.5e-05,0.389676381025
2020-09-20,arkansas,0.000175,0.390603737375
2020-09-20,arizona,0.631475,0.5095861777
2020-09-20,california,1.0,0.6683341998
2020-09-20,colorado,0.9671,0.551739761425
2020-09-20,connecticut,0.999775,0.6082174771500001
2020-09-20,District of Columbia,1.0,0.95228627115
2020-09-20,delaware,0.999625,0.60118009045
2020-09-20,florida,0.687375,0.5136793426
2020-09-20,georgia,0.398575,0.4926734756
2020-09-20,hawaii,1.0,0.6828078461750001
2020-09-20,iowa,0.328425,0.48733111924999994
2020-09-20,idaho,0.0,0.3570141617
2020-09-20,illinois,0.9977,0.588888497125
2020-09-20,indiana,0.001225,0.41426827354999995
2020-09-20,kansas,0.0043,0.4248631625
2020-09-20,kentucky,0.0,0.383180878275
2020-09-20,louisiana,0.0082,0.429847648775
2020-09-20,massachusetts,1.0,0.6714136527
2020-09-20,maryland,1.0,0.656089285925
2020-09-20,maine,0.98185,0.558646925575
2020-09-20,michigan,0.89025,0.534099923725
2020-09-20,minnesota,0.9179,0.5385688803
2020-09-20,missouri,0.0262,0.44597057027500003
2020-09-20,mississippi,0.0183,0.4370410904
2020-09-20,montana,0.013075,0.43718569659999995
2020-09-20,north carolina,0.53645,0.502669325825
2020-09-20,north dakota,0.0,0.3579886984
2020-09-20,nebraska,0.000725,0.40074483167499997
2020-09-20,new hampshire,0.87475,0.53272216375
2020-09-20,new jersey,0.999325,0.5990865492499999
2020-09-20,new mexico,0.9888,0.5677689861999999
2020-09-20,nevada,0.823925,0.5274201843999999
2020-09-20,new york,0.999975,0.640080331875
2020-09-20,ohio,0.320125,0.486853539125
2020-09-20,oklahoma,0.0,0.34999817935000005
2020-09-20,oregon,0.997775,0.5820719741
2020-09-20,pennsylvania,0.8121,0.524588091975
2020-09-20,rhode island,0.999775,0.616380319125
2020-09-20,south carolina,0.053825,0.45377706947499996
2020-09-20,south dakota,7.5e-05,0.3860446116
2020-09-20,tennessee,0.000325,0.40062316065
2020-09-20,texas,0.298125,0.48472855332500003
2020-09-20,utah,5e-05,0.39054998462499996
2020-09-20,virginia,0.968275,0.55413583015
2020-09-20,vermont,1.0,0.684256875125
2020-09-20,washington,1.0,0.617991540275
2020-09-20,wisconsin,0.85235,0.529049202675
2020-09-20,west virginia,0.0,0.32350140364999996
2020-09-20,wyoming,0.0,0.285787721725
2020-09-19,alaska,0.0794,0.457326982875
2020-09-19,alabama,5e-05,0.38995072174999995
2020-09-19,arkansas,0.000125,0.390887753375
2020-09-19,arizona,0.632825,0.5096424011999999
2020-09-19,california,1.0,0.668477456425
2020-09-19,colorado,0.966325,0.5519132717
2020-09-19,connecticut,0.999825,0.60840276005
2020-09-19,District of Columbia,1.0,0.951331995975
2020-09-19,delaware,0.9997,0.600856671475
2020-09-19,florida,0.6938,0.5140560588
2020-09-19,georgia,0.404675,0.492911188825
2020-09-19,hawaii,1.0,0.68271228905
2020-09-19,iowa,0.326075,0.487350300125
2020-09-19,idaho,0.0,0.3572528472
2020-09-19,illinois,0.9981,0.589471378625
2020-09-19,indiana,0.001225,0.41454119435000003
2020-09-19,kansas,0.0046,0.425027862175
2020-09-19,kentucky,0.0,0.38352675265
2020-09-19,louisiana,0.008025,0.42994853755
2020-09-19,massachusetts,1.0,0.671543594425
2020-09-19,maryland,1.0,0.65592972395
2020-09-19,maine,0.982475,0.558759394525
2020-09-19,michigan,0.8913,0.534117254875
2020-09-19,minnesota,0.918425,0.538790238475
2020-09-19,missouri,0.027999999999999997,0.446094434275
2020-09-19,mississippi,0.01745,0.43701337692500003
2020-09-19,montana,0.014325,0.43749297762500006
2020-09-19,north carolina,0.5414,0.502960708575
2020-09-19,north dakota,0.0,0.35772720832500005
2020-09-19,nebraska,0.000425,0.400224700225
2020-09-19,new hampshire,0.8756,0.5328166701
2020-09-19,new jersey,0.999475,0.598653877225
2020-09-19,new mexico,0.987725,0.567754257525
2020-09-19,nevada,0.82275,0.5272040204249999
2020-09-19,new york,1.0,0.639942613975
2020-09-19,ohio,0.32825,0.487494681875
2020-09-19,oklahoma,0.0,0.35027703652500003
2020-09-19,oregon,0.997475,0.58218453265
2020-09-19,pennsylvania,0.814175,0.5245449571999999
2020-09-19,rhode island,1.0,0.616149019175
2020-09-19,south carolina,0.05215,0.45365455205
2020-09-19,south dakota,7.5e-05,0.38615152799999997
2020-09-19,tennessee,0.000325,0.40107454054999997
2020-09-19,texas,0.29755,0.484563889225
2020-09-19,utah,0.0,0.39027611484999997
2020-09-19,virginia,0.9663,0.554029075475
2020-09-19,vermont,1.0,0.6837447772249999
2020-09-19,washington,1.0,0.618038731625
2020-09-19,wisconsin,0.85575,0.529296438775
2020-09-19,west virginia,0.0,0.3240674217
2020-09-19,wyoming,0.0,0.285560402225
2020-09-18,alaska,0.081075,0.457482864975
2020-09-18,alabama,5e-05,0.38965611417499996
2020-09-18,arkansas,7.5e-05,0.39081317905
2020-09-18,arizona,0.637,0.509739170275
2020-09-18,california,1.0,0.668075307225
2020-09-18,colorado,0.966425,0.5517859767000001
2020-09-18,connecticut,0.99975,0.6076307093500001
2020-09-18,District of Columbia,1.0,0.951328698125
2020-09-18,delaware,0.999525,0.6007415017000001
2020-09-18,florida,0.705175,0.5150968595750001
2020-09-18,georgia,0.397075,0.49253109450000004
2020-09-18,hawaii,1.0,0.6822742415749999
2020-09-18,iowa,0.324975,0.4869430647
2020-09-18,idaho,0.0,0.357035801225
2020-09-18,illinois,0.99785,0.588947641125
2020-09-18,indiana,0.001025,0.414465419
2020-09-18,kansas,0.004175,0.42479208792499995
2020-09-18,kentucky,0.0,0.383709638125
2020-09-18,louisiana,0.00815,0.42985067997500004
2020-09-18,massachusetts,1.0,0.67099840005
2020-09-18,maryland,1.0,0.6558191154249999
2020-09-18,maine,0.981875,0.55887901735
2020-09-18,michigan,0.87855,0.53304496
2020-09-18,minnesota,0.912975,0.53841851545
2020-09-18,missouri,0.028025,0.445833543275
2020-09-18,mississippi,0.015725,0.43663644335
2020-09-18,montana,0.01455,0.43762454877499996
2020-09-18,north carolina,0.546725,0.503070214525
2020-09-18,north dakota,0.0,0.35740714515
2020-09-18,nebraska,0.00065,0.39984147655
2020-09-18,new hampshire,0.8731,0.5328858799499999
2020-09-18,new jersey,0.999525,0.599005131225
2020-09-18,new mexico,0.987975,0.568036081825
2020-09-18,nevada,0.823775,0.52735849745
2020-09-18,new york,1.0,0.6400102631
2020-09-18,ohio,0.3278,0.487211495775
2020-09-18,oklahoma,0.0,0.349887310425
2020-09-18,oregon,0.997825,0.582349076725
2020-09-18,pennsylvania,0.809875,0.524758925325
2020-09-18,rhode island,0.99995,0.61609048845
2020-09-18,south carolina,0.0526,0.453891116875
2020-09-18,south dakota,5e-05,0.38607355369999996
2020-09-18,tennessee,0.00025,0.400699414075
2020-09-18,texas,0.299575,0.48460421905
2020-09-18,utah,2.5e-05,0.390733546025
2020-09-18,virginia,0.967025,0.55394872185
2020-09-18,vermont,1.0,0.683556072175
2020-09-18,washington,0.99995,0.61765151055
2020-09-18,wisconsin,0.856575,0.529561058625
2020-09-18,west virginia,0.0,0.32445980295000004
2020-09-18,wyoming,0.0,0.28631863217500003
2020-09-17,alaska,0.080875,0.45743581017499996
2020-09-17,alabama,7.5e-05,0.390097480475
2020-09-17,arkansas,0.0001,0.391311086375
2020-09-17,arizona,0.6297,0.509466117225
2020-09-17,california,1.0,0.66788182015
2020-09-17,colorado,0.965125,0.55153236895
2020-09-17,connecticut,0.99975,0.6083238172
2020-09-17,District of Columbia,1.0,0.9515974964
2020-09-17,delaware,0.999625,0.600796318175
2020-09-17,florida,0.70265,0.5149826049
2020-09-17,georgia,0.402625,0.49299829422499997
2020-09-17,hawaii,1.0,0.683003812975
2020-09-17,iowa,0.32735,0.487290029525
2020-09-17,idaho,0.0,0.357081648075
2020-09-17,illinois,0.99815,0.58939276545
2020-09-17,indiana,0.001475,0.414893705625
2020-09-17,kansas,0.004925,0.425520609
2020-09-17,kentucky,2.5e-05,0.38350519175
2020-09-17,louisiana,0.008125,0.430052639125
2020-09-17,massachusetts,1.0,0.6707907842
2020-09-17,maryland,1.0,0.655773602275
2020-09-17,maine,0.97875,0.557776965475
2020-09-17,michigan,0.885725,0.5335899779500001
2020-09-17,minnesota,0.917675,0.53882947075
2020-09-17,missouri,0.029375,0.44621532165
2020-09-17,mississippi,0.016325,0.43728656045000003
2020-09-17,montana,0.0143,0.43723962345
2020-09-17,north carolina,0.55475,0.5037703769749999
2020-09-17,north dakota,0.0,0.358074026725
2020-09-17,nebraska,0.0006,0.400551017175
2020-09-17,new hampshire,0.876825,0.533203365875
2020-09-17,new jersey,0.9994,0.5992542925
2020-09-17,new mexico,0.987275,0.56761776365
2020-09-17,nevada,0.82365,0.52752436405
2020-09-17,new york,1.0,0.63984143185
2020-09-17,ohio,0.328575,0.48771886945
2020-09-17,oklahoma,0.0,0.35017327805
2020-09-17,oregon,0.9968,0.582207941525
2020-09-17,pennsylvania,0.81585,0.5252753027
2020-09-17,rhode island,0.9999,0.6159550211
2020-09-17,south carolina,0.05495,0.45407300865
2020-09-17,south dakota,2.5e-05,0.386091072475
2020-09-17,tennessee,0.0003,0.401299697575
2020-09-17,texas,0.294525,0.4842681874
2020-09-17,utah,2.5e-05,0.39030141622500003
2020-09-17,virginia,0.967675,0.554048436725
2020-09-17,vermont,1.0,0.683174473825
2020-09-17,washington,1.0,0.61803806275
2020-09-17,wisconsin,0.85635,0.529684847725
2020-09-17,west virginia,0.0,0.32394428254999996
2020-09-17,wyoming,0.0,0.28611158625
2020-09-16,alaska,0.078725,0.456866880475
2020-09-16,alabama,7.5e-05,0.391170270775
2020-09-16,arkansas,0.00015,0.39230118165
2020-09-16,arizona,0.616125,0.508405080375
2020-09-16,california,1.0,0.67007710335
2020-09-16,colorado,0.96075,0.550174442175
2020-09-16,connecticut,0.999675,0.603904659025
2020-09-16,District of Columbia,1.0,0.9516143715250001
2020-09-16,delaware,0.9995,0.5986293238
2020-09-16,florida,0.694025,0.51441347375
2020-09-16,georgia,0.4088,0.493453926575
2020-09-16,hawaii,1.0,0.6837025544750001
2020-09-16,iowa,0.3062,0.485449950225
2020-09-16,idaho,0.0,0.35647159875
2020-09-16,illinois,0.997525,0.5873057924
2020-09-16,indiana,0.00115,0.414508163625
2020-09-16,kansas,0.00495,0.4258750215
2020-09-16,kentucky,7.5e-05,0.38593917534999994
2020-09-16,louisiana,0.0092,0.43098523295
2020-09-16,massachusetts,1.0,0.6680553404999999
2020-09-16,maryland,1.0,0.655084211675
2020-09-16,maine,0.961875,0.55110896875
2020-09-16,michigan,0.8766,0.532402773075
2020-09-16,minnesota,0.906525,0.537467248
2020-09-16,missouri,0.0277,0.44592545527500005
2020-09-16,mississippi,0.019375,0.43764768439999996
2020-09-16,montana,0.012175,0.435627936925
2020-09-16,north carolina,0.54985,0.503572731225
2020-09-16,north dakota,0.0,0.3573259045
2020-09-16,nebraska,0.000325,0.39987707085
2020-09-16,new hampshire,0.847375,0.52961997225
2020-09-16,new jersey,0.99935,0.597916631575
2020-09-16,new mexico,0.986975,0.5676127782
2020-09-16,nevada,0.823,0.527512395975
2020-09-16,new york,1.0,0.6396486192499999
2020-09-16,ohio,0.3149,0.48647125555
2020-09-16,oklahoma,0.0,0.35146047345
2020-09-16,oregon,0.99685,0.5811891042
2020-09-16,pennsylvania,0.8045,0.524013828775
2020-09-16,rhode island,0.999875,0.612698221175
2020-09-16,south carolina,0.063125,0.455565286025
2020-09-16,south dakota,5e-05,0.385621659625
2020-09-16,tennessee,0.0003,0.40201901100000004
2020-09-16,texas,0.2938,0.48400025652500006
2020-09-16,utah,0.000225,0.390193673275
2020-09-16,virginia,0.962375,0.552504239075
2020-09-16,vermont,1.0,0.67884150075
2020-09-16,washington,1.0,0.615966793
2020-09-16,wisconsin,0.841625,0.52806517685
2020-09-16,west virginia,0.0,0.323875012625
2020-09-16,wyoming,0.0,0.285641602725
2020-09-15,alaska,0.079975,0.4562409611
2020-09-15,alabama,0.000125,0.39066686395000005
2020-09-15,arkansas,2.5e-05,0.39185112997500005
2020-09-15,arizona,0.6142,0.508377480775
2020-09-15,california,1.0,0.670435653725
2020-09-15,colorado,0.9571,0.549237201375
2020-09-15,connecticut,0.999775,0.6030985547
2020-09-15,District of Columbia,1.0,0.951821276675
2020-09-15,delaware,0.9994,0.5986007289999999
2020-09-15,florida,0.709725,0.5159083509000001
2020-09-15,georgia,0.409725,0.49318350585
2020-09-15,hawaii,1.0,0.6838205265
2020-09-15,iowa,0.292075,0.48406509917499996
2020-09-15,idaho,0.0,0.356356652975
2020-09-15,illinois,0.99725,0.5865884931
2020-09-15,indiana,0.000925,0.41347868167499996
2020-09-15,kansas,0.0042,0.42393197572499997
2020-09-15,kentucky,0.0,0.38496424347499997
2020-09-15,louisiana,0.009125,0.430214964925
2020-09-15,massachusetts,1.0,0.666871761725
2020-09-15,maryland,1.0,0.6542669109
2020-09-15,maine,0.9572,0.5500600195
2020-09-15,michigan,0.8671,0.531588903275
2020-09-15,minnesota,0.88755,0.53438273925
2020-09-15,missouri,0.0264,0.444524588475
2020-09-15,mississippi,0.01785,0.437256266875
2020-09-15,montana,0.012225,0.43482983810000003
2020-09-15,north carolina,0.535775,0.502579495175
2020-09-15,north dakota,0.0,0.35586105
2020-09-15,nebraska,0.00045,0.398548017875
2020-09-15,new hampshire,0.83775,0.5288455225
2020-09-15,new jersey,0.999475,0.598029705325
2020-09-15,new mexico,0.986625,0.567442612475
2020-09-15,nevada,0.8324,0.528745787725
2020-09-15,new york,1.0,0.639799227875
2020-09-15,ohio,0.310025,0.48570951799999995
2020-09-15,oklahoma,0.0,0.3505929914
2020-09-15,oregon,0.996425,0.5804298386
2020-09-15,pennsylvania,0.7929,0.523115947275
2020-09-15,rhode island,0.999775,0.6129420964
2020-09-15,south carolina,0.0634,0.45508971377499996
2020-09-15,south dakota,2.5e-05,0.38380224469999996
2020-09-15,tennessee,0.0004,0.4013037828
2020-09-15,texas,0.288375,0.48370156825000005
2020-09-15,utah,0.00015,0.38900031259999995
2020-09-15,virginia,0.948925,0.549203835625
2020-09-15,vermont,1.0,0.678187430825
2020-09-15,washington,1.0,0.6147837119749999
2020-09-15,wisconsin,0.834575,0.52762187225
2020-09-15,west virginia,0.0,0.3227197446
2020-09-15,wyoming,0.0,0.286236332
2020-09-14,alaska,0.0733,0.45585258604999995
2020-09-14,alabama,5e-05,0.390345583975
2020-09-14,arkansas,0.00015,0.39164139395
2020-09-14,arizona,0.614575,0.508361524925
2020-09-14,california,1.0,0.67015641855
2020-09-14,colorado,0.95405,0.5488155462250001
2020-09-14,connecticut,0.9994,0.6028189359749999
2020-09-14,District of Columbia,1.0,0.9521973589499999
2020-09-14,delaware,0.999525,0.59850495495
2020-09-14,florida,0.70335,0.5151803443
2020-09-14,georgia,0.408325,0.49325408292499995
2020-09-14,hawaii,1.0,0.6832615942
2020-09-14,iowa,0.284025,0.48356301700000004
2020-09-14,idaho,0.0,0.35580804880000005
2020-09-14,illinois,0.99715,0.58689169785
2020-09-14,indiana,0.00105,0.41327290822499996
2020-09-14,kansas,0.0043,0.42392545875
2020-09-14,kentucky,2.5e-05,0.384830502925
2020-09-14,louisiana,0.009475,0.43055459282499997
2020-09-14,massachusetts,1.0,0.667283903525
2020-09-14,maryland,1.0,0.655469981075
2020-09-14,maine,0.956125,0.5494865518500001
2020-09-14,michigan,0.8655,0.53119754195
2020-09-14,minnesota,0.891225,0.5346199973
2020-09-14,missouri,0.025925,0.44429397119999997
2020-09-14,mississippi,0.019125,0.4372902936
2020-09-14,montana,0.010675,0.433937931325
2020-09-14,north carolina,0.5294,0.502131000225
2020-09-14,north dakota,0.0,0.35623173342500003
2020-09-14,nebraska,0.000425,0.39798986555
2020-09-14,new hampshire,0.834575,0.528292451125
2020-09-14,new jersey,0.999225,0.5987280001749999
2020-09-14,new mexico,0.988275,0.567691175175
2020-09-14,nevada,0.8282,0.528011610125
2020-09-14,new york,1.0,0.640506043825
2020-09-14,ohio,0.301775,0.48508691979999996
2020-09-14,oklahoma,0.0,0.350673154825
2020-09-14,oregon,0.996775,0.579803145075
2020-09-14,pennsylvania,0.788975,0.52279005745
2020-09-14,rhode island,0.99985,0.61229741555
2020-09-14,south carolina,0.064225,0.4550346325
2020-09-14,south dakota,7.5e-05,0.383464638125
2020-09-14,tennessee,0.00045,0.40162827625
2020-09-14,texas,0.28855,0.48367494317500004
2020-09-14,utah,5e-05,0.388923767425
2020-09-14,virginia,0.948825,0.5492775255
2020-09-14,vermont,1.0,0.678257899625
2020-09-14,washington,0.9999,0.6144043136249999
2020-09-14,wisconsin,0.827525,0.526611539275
2020-09-14,west virginia,0.0,0.322491027925
2020-09-14,wyoming,0.0,0.2849214347
2020-09-13,alaska,0.068625,0.45403795182499995
2020-09-13,alabama,2.5e-05,0.38999642385
2020-09-13,arkansas,0.00025,0.39085958192500003
2020-09-13,arizona,0.586225,0.5062363969
2020-09-13,california,1.0,0.6707386658
2020-09-13,colorado,0.948525,0.547236092175
2020-09-13,connecticut,0.99965,0.6026155949249999
2020-09-13,District of Columbia,1.0,0.9516138558
2020-09-13,delaware,0.9995,0.598046732525
2020-09-13,florida,0.690925,0.514324331375
2020-09-13,georgia,0.41065,0.4933310622
2020-09-13,hawaii,1.0,0.683937282175
2020-09-13,iowa,0.2708,0.48206738109999997
2020-09-13,idaho,0.0,0.35443204255000005
2020-09-13,illinois,0.996625,0.5865133782
2020-09-13,indiana,0.00115,0.4120481525
2020-09-13,kansas,0.004025,0.42249584595
2020-09-13,kentucky,2.5e-05,0.38375464705
2020-09-13,louisiana,0.009875,0.430605342375
2020-09-13,massachusetts,1.0,0.666390234225
2020-09-13,maryland,1.0,0.6558304382
2020-09-13,maine,0.952925,0.548403387175
2020-09-13,michigan,0.851475,0.5300069483
2020-09-13,minnesota,0.8722,0.532509622625
2020-09-13,missouri,0.024625,0.44331689945
2020-09-13,mississippi,0.019075,0.43734862295000004
2020-09-13,montana,0.00985,0.43274556259999997
2020-09-13,north carolina,0.52195,0.50154323375
2020-09-13,north dakota,0.0,0.35484234915
2020-09-13,nebraska,0.000325,0.39603550207500005
2020-09-13,new hampshire,0.823925,0.5271293429999999
2020-09-13,new jersey,0.9995,0.59836742675
2020-09-13,new mexico,0.986975,0.56725100575
2020-09-13,nevada,0.816875,0.52719453915
2020-09-13,new york,1.0,0.640380864825
2020-09-13,ohio,0.29275,0.4841951474
2020-09-13,oklahoma,0.0,0.34955533052500004
2020-09-13,oregon,0.995325,0.578312051275
2020-09-13,pennsylvania,0.768775,0.52104164715
2020-09-13,rhode island,0.9999,0.611266579775
2020-09-13,south carolina,0.064075,0.45468474229999994
2020-09-13,south dakota,2.5e-05,0.382911207575
2020-09-13,tennessee,0.000325,0.400721742325
2020-09-13,texas,0.285675,0.48336107729999994
2020-09-13,utah,0.000125,0.3872417807
2020-09-13,virginia,0.945375,0.549044541725
2020-09-13,vermont,1.0,0.677498131925
2020-09-13,washington,0.999975,0.6123778342
2020-09-13,wisconsin,0.810575,0.52503609865
2020-09-13,west virginia,0.0,0.322301897625
2020-09-13,wyoming,0.0,0.283132167175
2020-09-12,alaska,0.079,0.45677485832500003
2020-09-12,alabama,0.000175,0.3915866983
2020-09-12,arkansas,0.00015,0.39179624195
2020-09-12,arizona,0.62555,0.5093063086
2020-09-12,california,1.0,0.67205120855
2020-09-12,colorado,0.95845,0.550009186025
2020-09-12,connecticut,0.999775,0.605774904725
2020-09-12,District of Columbia,1.0,0.9520355127500001
2020-09-12,delaware,0.999725,0.600466202575
2020-09-12,florida,0.723325,0.516901993625
2020-09-12,georgia,0.419575,0.49405675015
2020-09-12,hawaii,1.0,0.685173028775
2020-09-12,iowa,0.302625,0.48499604784999995
2020-09-12,idaho,0.0,0.35694890189999995
2020-09-12,illinois,0.99785,0.5895047775
2020-09-12,indiana,0.001875,0.414314883575
2020-09-12,kansas,0.005025,0.4244631089
2020-09-12,kentucky,5e-05,0.386047965075
2020-09-12,louisiana,0.0109,0.431146315325
2020-09-12,massachusetts,1.0,0.6696688734749999
2020-09-12,maryland,1.0,0.656012543425
2020-09-12,maine,0.96495,0.552141016325
2020-09-12,michigan,0.87725,0.532919938775
2020-09-12,minnesota,0.890625,0.5351578825500001
2020-09-12,missouri,0.029075,0.44540710777500003
2020-09-12,mississippi,0.021625,0.43823142545000004
2020-09-12,montana,0.0136,0.43591184697499996
2020-09-12,north carolina,0.5457,0.50324093315
2020-09-12,north dakota,0.0,0.35660272395000003
2020-09-12,nebraska,0.000475,0.39931022972499997
2020-09-12,new hampshire,0.875175,0.5339819999750001
2020-09-12,new jersey,0.999425,0.600728667775
2020-09-12,new mexico,0.988975,0.56916897055
2020-09-12,nevada,0.854025,0.5318916688499999
2020-09-12,new york,1.0,0.642441506925
2020-09-12,ohio,0.32325,0.48689265277500005
2020-09-12,oklahoma,0.0,0.3509231628
2020-09-12,oregon,0.9963,0.581167435225
2020-09-12,pennsylvania,0.80295,0.524004961
2020-09-12,rhode island,0.999875,0.615132250725
2020-09-12,south carolina,0.06885,0.45588840585
2020-09-12,south dakota,0.000125,0.384935150475
2020-09-12,tennessee,0.0005,0.402144242325
2020-09-12,texas,0.30555,0.48525722767499996
2020-09-12,utah,5e-05,0.38998258832500005
2020-09-12,virginia,0.952775,0.5510051476
2020-09-12,vermont,1.0,0.680544941875
2020-09-12,washington,0.99995,0.61625937385
2020-09-12,wisconsin,0.842525,0.52868487515
2020-09-12,west virginia,0.0,0.324215839275
2020-09-12,wyoming,0.0,0.2861917403
2020-09-10,alaska,0.098325,0.45985167145000005
2020-09-10,alabama,0.000125,0.39144600695
2020-09-10,arkansas,0.000225,0.394324653075
2020-09-10,arizona,0.6322,0.50982341205
2020-09-10,california,1.0,0.6694811619250001
2020-09-10,colorado,0.960725,0.5514410317
2020-09-10,connecticut,0.99935,0.6008010289
2020-09-10,District of Columbia,1.0,0.95166051
2020-09-10,delaware,0.99925,0.5969907301749999
2020-09-10,florida,0.695525,0.5145906075
2020-09-10,georgia,0.405825,0.492962723875
2020-09-10,hawaii,1.0,0.6832441351999999
2020-09-10,iowa,0.333425,0.48733467602499997
2020-09-10,idaho,0.0,0.35852407270000003
2020-09-10,illinois,0.996425,0.587615290925
2020-09-10,indiana,0.005625,0.42528690115
2020-09-10,kansas,0.006675,0.427314979825
2020-09-10,kentucky,2.5e-05,0.3879029462
2020-09-10,louisiana,0.01045,0.43096579165
2020-09-10,massachusetts,1.0,0.6655682496249999
2020-09-10,maryland,1.0,0.6520183084000001
2020-09-10,maine,0.947575,0.54798592765
2020-09-10,michigan,0.867175,0.531921637425
2020-09-10,minnesota,0.8866,0.534875925875
2020-09-10,missouri,0.031525,0.44648058994999995
2020-09-10,mississippi,0.02095,0.43776588520000004
2020-09-10,montana,0.014175,0.43521317615000005
2020-09-10,north carolina,0.544275,0.5031621069
2020-09-10,north dakota,0.0,0.35876142545
2020-09-10,nebraska,0.000675,0.40163772885
2020-09-10,new hampshire,0.8526,0.53104067775
2020-09-10,new jersey,0.99915,0.59602207745
2020-09-10,new mexico,0.987,0.56764648635
2020-09-10,nevada,0.84645,0.531230431125
2020-09-10,new york,1.0,0.637824155325
2020-09-10,ohio,0.32765,0.4870185067
2020-09-10,oklahoma,0.0,0.353162610325
2020-09-10,oregon,0.9979,0.5874447992
2020-09-10,pennsylvania,0.790375,0.5230212991
2020-09-10,rhode island,0.999875,0.6127470881
2020-09-10,south carolina,0.068275,0.45565991270000006
2020-09-10,south dakota,0.0001,0.38691369299999995
2020-09-10,tennessee,0.000775,0.40379846832500005
2020-09-10,texas,0.29145,0.483845653825
2020-09-10,utah,0.000125,0.39274847267499996
2020-09-10,virginia,0.9444,0.54876530745
2020-09-10,vermont,1.0,0.6767336178
2020-09-10,washington,0.99995,0.6161736631
2020-09-10,wisconsin,0.838775,0.528493815325
2020-09-10,west virginia,0.0,0.32549402510000003
2020-09-10,wyoming,0.0,0.28772789379999997
2020-09-09,alaska,0.10435,0.46064892932499996
2020-09-09,alabama,0.000175,0.38995186572499996
2020-09-09,arkansas,0.00025,0.39289171345
2020-09-09,arizona,0.6274,0.509520317025
2020-09-09,california,1.0,0.6694140616250001
2020-09-09,colorado,0.971725,0.55668082325
2020-09-09,connecticut,0.999725,0.60106037435
2020-09-09,District of Columbia,1.0,0.9509199776999999
2020-09-09,delaware,0.999375,0.594664978575
2020-09-09,florida,0.65635,0.51190746325
2020-09-09,georgia,0.394475,0.49198710455
2020-09-09,hawaii,1.0,0.68214152435
2020-09-09,iowa,0.32615,0.48688405505000004
2020-09-09,idaho,0.0,0.35856150097499995
2020-09-09,illinois,0.997075,0.587112980175
2020-09-09,indiana,0.0064,0.424765616625
2020-09-09,kansas,0.007475,0.427882018925
2020-09-09,kentucky,7.5e-05,0.38696995100000003
2020-09-09,louisiana,0.009775,0.42918401380000004
