"date","AK","AL","AZ","CA","CO","FL","GA","HI","IA","ID","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NH","NJ","NM","NV","OH","OK","OR","PA","SC","TN","TX","UT","VA","WA","WI"
"2020-04-23",0.48976391257539,0.419617436398425,0.531599408184456,0.676230007872284,0.589308412498093,0.522778956441719,0.499769900453623,0.670395381085565,0.485659576016484,0.368721193524221,0.419912334804544,0.462402913967672,0.407944354014634,0.439958592209585,0.701675712726555,0.652465820535623,0.563197669526606,0.538811678734753,0.535200372035063,0.470586832532767,0.448432998126364,0.47240196736892,0.512015513246791,0.407441847811088,0.538856642655143,0.610141015016542,0.588610925083501,0.526727570050185,0.488689559464244,0.387860607966014,0.584049554400587,0.525454595708949,0.476700949491369,0.405651871871169,0.5101583079138,0.483753129768821,0.567215349527059,0.649501832585705,0.533745513825111
"2020-04-24",0.489884472902991,0.419762584692915,0.531595064451692,0.676349438201947,0.589383547198914,0.522927938630638,0.499867324690883,0.670527808369573,0.485900559249847,0.368868227236843,0.419904523412859,0.46252200879361,0.408082357715322,0.440098421171152,0.701803569021105,0.652584822611362,0.56334423745295,0.539157912423922,0.535338575861044,0.47073758886119,0.448597606653741,0.472526867417454,0.512285241783733,0.40748919578069,0.53902144772132,0.610296093504959,0.588726231486128,0.526853970489044,0.488831307579073,0.388015638887682,0.584166583564598,0.525601577388748,0.476840651381415,0.405804550773719,0.510324950681898,0.483883805852579,0.567357587310093,0.64965981149938,0.534067999962252
"2020-04-25",0.489637651584348,0.41951932150984,0.531226222024784,0.676146566144747,0.589114016463003,0.522703482216959,0.499616780022316,0.670322200309449,0.485762758090186,0.368651685309252,0.419561865752239,0.462288280012939,0.407882752505589,0.439869083281445,0.701622481720156,0.652391076733705,0.563112453631271,0.53906136614026,0.535107896482606,0.470526816112136,0.448388241266594,0.472298548125549,0.512044044076085,0.407187944836956,0.538800656027717,0.61008063581324,0.588524716721975,0.526644270724913,0.488594235392881,0.387784077851353,0.583948512804678,0.525404048491045,0.476614104286015,0.405598620093562,0.510069276713294,0.483651337135806,0.567132330118883,0.649493364478035,0.534024487162342
"2020-04-26",0.489367077901873,0.419277895509771,0.530806709917592,0.675912909643394,0.588805183799618,0.522421346781521,0.499291725403752,0.670095935110948,0.485564944747778,0.368417020637541,0.419149936322455,0.462022041478551,0.407631624056103,0.43961907843923,0.701407935847903,0.65213233507559,0.562867940964106,0.538960707226798,0.534868055434099,0.470258264623668,0.448147512209119,0.472004241484245,0.511779483120895,0.406835486474189,0.538545002079718,0.609838839362551,0.588277462297809,0.526379894181197,0.488314856786967,0.387501900932833,0.583689795939972,0.525158190052599,0.47635136928881,0.405349928583001,0.509804549546482,0.483333587907961,0.56685493513065,0.649269310192209,0.533926244516864
"2020-04-27",0.489278165735371,0.419202982745171,0.530575009494333,0.67584033641418,0.588654381735392,0.52234109651951,0.499215863091734,0.670031971868674,0.485577382935846,0.368343699120565,0.418925687530652,0.461935944682592,0.407577075510732,0.439551142739977,0.701340946837477,0.652056809680144,0.562801790936848,0.539039136294389,0.53477035523658,0.470186512813223,0.448071775360826,0.471900459468021,0.511695322813599,0.406649819862734,0.538452882226767,0.609750267736193,0.588196383518178,0.526312927707107,0.488220856376654,0.387415967963067,0.583636100511506,0.525086843351894,0.476270289461849,0.405281569878817,0.509719589222632,0.483211689777058,0.566769052043758,0.64917883039723,0.534021839429132
"2020-04-28",0.489223013314139,0.419184799389866,0.53040522971956,0.675811507351581,0.588550288888634,0.522347866606395,0.499186273615135,0.670002802117827,0.485633360550049,0.368305582497892,0.418748909442659,0.46190186915788,0.407557226817047,0.439516354391333,0.70131437477137,0.652020769607379,0.562775917280582,0.53914076936364,0.534722252161501,0.470146400768893,0.448060021152576,0.471852926287212,0.511687351008241,0.406509018258883,0.538441583432757,0.609699013829185,0.588162156312524,0.526283869426275,0.488183459631824,0.387394664922139,0.583596314980215,0.525092290588958,0.476227122879227,0.405252311492853,0.509666573337132,0.483119455055318,0.566708422803074,0.649135996280138,0.534164250447429
"2020-04-29",0.489366172643978,0.419339182029171,0.530390890097563,0.67593440446106,0.588614933371392,0.522489226578305,0.499327513296529,0.670119946849481,0.485873720743714,0.368434969461287,0.418734672076182,0.462039948832255,0.407667181343503,0.439639393373073,0.701444919952672,0.652123817616044,0.562930026846524,0.539436768414073,0.534852216568861,0.470292619617906,0.448222349191434,0.471985767469065,0.511860813489987,0.40652550024661,0.538576145568897,0.60981371295663,0.588304205808026,0.526464392469191,0.488344345293785,0.387516420070336,0.583748763002319,0.525276580883383,0.476382445358523,0.405405522150043,0.509784210887875,0.483218273057312,0.566850565944791,0.64926347451548,0.534453942502114
"2020-04-30",0.489484836286802,0.419464058353605,0.530370178815515,0.676061708550221,0.588693968634783,0.522631333251315,0.499463041300597,0.6702315281892,0.486110554524014,0.368540754496275,0.418703302194673,0.462177906159979,0.407799643137051,0.439757999987473,0.701564411895319,0.652229611121578,0.563054642387834,0.539729607001713,0.534990355549349,0.47043349609275,0.448372780899494,0.472150069258858,0.511994865252863,0.406564603935493,0.5387064709218,0.609922700061912,0.588417840861988,0.526650972609033,0.488488088842635,0.387641694959725,0.583858760459999,0.525452984644772,0.476501651761843,0.405521626157011,0.509891777820521,0.483303154950209,0.566964155179368,0.649353505630239,0.534766390943176
"2020-05-01",0.489656013070193,0.419626553717202,0.530396725898778,0.676211474758484,0.588820605969948,0.522801551421267,0.499644141810912,0.670380036716466,0.486369645335519,0.368694203716572,0.418715236454522,0.462347568718469,0.407962221600965,0.439910786602679,0.701702717495574,0.652373427575618,0.563218900015069,0.540051487797624,0.535159677171587,0.47060119020028,0.448544467508811,0.472303804878513,0.512145641844375,0.40664425315615,0.53888059754746,0.61007336985388,0.588582820114111,0.526848796806981,0.48864392722748,0.387797250765656,0.584021410178913,0.525658959831058,0.476677990914966,0.405683217176397,0.510049954033903,0.483442380514491,0.567130838012419,0.649511832015589,0.535108330913458
"2020-05-02",0.489860142990698,0.419790529945763,0.53043874786256,0.676378662384723,0.588960656105627,0.52301862059302,0.49981269222124,0.67054310918055,0.486655199395526,0.368856068149537,0.418756641839985,0.462539811264479,0.40815133562832,0.440097042579489,0.701869871539194,0.652533759861571,0.563418594698586,0.54041325915407,0.535363471393061,0.470818651711353,0.448744221314763,0.472485227479338,0.512340642151443,0.40673441095369,0.539079382026315,0.610263946877746,0.588767880974509,0.527083845377935,0.488834399891516,0.38797125303047,0.584189464298762,0.525897540089151,0.476854391903129,0.405867433631802,0.510257112857912,0.483600765422193,0.567301963162028,0.649667399944306,0.535473188932814
"2020-05-03",0.489302185976509,0.419273105693527,0.529757835607838,0.675919649988962,0.588226095109738,0.522463102929406,0.499273498866548,0.670059337472224,0.486201802731835,0.368345474105117,0.418057217944441,0.462008628948532,0.407628127132353,0.439561351983459,0.701411870554935,0.652048962445969,0.562879499935866,0.540038708962956,0.534818208311318,0.470285941445438,0.448236177731651,0.471950384461659,0.511802221662594,0.406113050083694,0.538545763620915,0.609759320382057,0.588256510586465,0.526589354817706,0.488300288387407,0.387466606770595,0.583678740083203,0.525394295023216,0.476298743557644,0.40537082097161,0.509732130683723,0.483026155201652,0.56675784867566,0.649188156100272,0.535120080945115
